tonal.chords_changes_rate,tonal.chords_histogram.0,tonal.chords_histogram.1,tonal.chords_histogram.10,tonal.chords_histogram.11,tonal.chords_histogram.12,tonal.chords_histogram.13,tonal.chords_histogram.14,tonal.chords_histogram.15,tonal.chords_histogram.16,tonal.chords_histogram.17,tonal.chords_histogram.18,tonal.chords_histogram.19,tonal.chords_histogram.2,tonal.chords_histogram.20,tonal.chords_histogram.21,tonal.chords_histogram.22,tonal.chords_histogram.23,tonal.chords_histogram.3,tonal.chords_histogram.4,tonal.chords_histogram.5,tonal.chords_histogram.6,tonal.chords_histogram.7,tonal.chords_histogram.8,tonal.chords_histogram.9,tonal.chords_key,tonal.chords_number_rate,tonal.chords_scale,tonal.chords_strength.mean,tonal.hpcp.mean.0,tonal.hpcp.mean.1,tonal.hpcp.mean.10,tonal.hpcp.mean.11,tonal.hpcp.mean.12,tonal.hpcp.mean.13,tonal.hpcp.mean.14,tonal.hpcp.mean.15,tonal.hpcp.mean.16,tonal.hpcp.mean.17,tonal.hpcp.mean.18,tonal.hpcp.mean.19,tonal.hpcp.mean.2,tonal.hpcp.mean.20,tonal.hpcp.mean.21,tonal.hpcp.mean.22,tonal.hpcp.mean.23,tonal.hpcp.mean.24,tonal.hpcp.mean.25,tonal.hpcp.mean.26,tonal.hpcp.mean.27,tonal.hpcp.mean.28,tonal.hpcp.mean.29,tonal.hpcp.mean.3,tonal.hpcp.mean.30,tonal.hpcp.mean.31,tonal.hpcp.mean.32,tonal.hpcp.mean.33,tonal.hpcp.mean.34,tonal.hpcp.mean.35,tonal.hpcp.mean.4,tonal.hpcp.mean.5,tonal.hpcp.mean.6,tonal.hpcp.mean.7,tonal.hpcp.mean.8,tonal.hpcp.mean.9,tonal.hpcp_entropy.mean,tonal.key_key,tonal.key_scale,tonal.key_strength,tonal.thpcp.0,tonal.thpcp.1,tonal.thpcp.10,tonal.thpcp.11,tonal.thpcp.12,tonal.thpcp.13,tonal.thpcp.14,tonal.thpcp.15,tonal.thpcp.16,tonal.thpcp.17,tonal.thpcp.18,tonal.thpcp.19,tonal.thpcp.2,tonal.thpcp.20,tonal.thpcp.21,tonal.thpcp.22,tonal.thpcp.23,tonal.thpcp.24,tonal.thpcp.25,tonal.thpcp.26,tonal.thpcp.27,tonal.thpcp.28,tonal.thpcp.29,tonal.thpcp.3,tonal.thpcp.30,tonal.thpcp.31,tonal.thpcp.32,tonal.thpcp.33,tonal.thpcp.34,tonal.thpcp.35,tonal.thpcp.4,tonal.thpcp.5,tonal.thpcp.6,tonal.thpcp.7,tonal.thpcp.8,tonal.thpcp.9,tonal.tuning_diatonic_strength,tonal.tuning_equal_tempered_deviation,tonal.tuning_frequency,tonal.tuning_nontempered_energy_ratio
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.043478262,0,0.375228256,0.001856268,0.000827102,0.00111999,0.115026399,0.438484371,0.371162802,0.047686674,0.001338957,0.003065563,0.011644349,0.011712054,0.008183502,0.00115019,0.120340005,0.266118437,0.161998123,0.018575905,0.015125146,0.037765756,0.444242358,0.678717911,0.268256843,0.003640478,0.001423669,0.000649863,0.003660043,0.014582993,0.019144926,0.009796007,0.003259984,0.014908602,0.357316047,0.65225476,0.321243525,0.012421499,0.000601605,1.769434214,3,0,0.784306705,1,0.395240545,0.001218624,0.001694652,0.002097586,0.02196583,0.526457369,0.961010098,0.473309338,0.018301416,0.000886384,0.001650155,0.005363757,0.169476002,0.646048009,0.546858728,0.070259929,0.001972774,0.004516697,0.01715639,0.017256144,0.012057294,0.177304894,0.000957487,0.392089903,0.238682553,0.02736911,0.022284878,0.055642787,0.654531658,0.005392583,0.021486087,0.028207486,0.014433105,0.00480315,0.002734963,0.56440562,0.019902064,442.8046265,0.616798162
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.043478262,0,0.36735034,0.002772635,0.00160964,0.001354285,0.09784624,0.362895399,0.305288225,0.039791171,0.00094975,0.002376305,0.010953569,0.01184173,0.008515059,0.001080388,0.137082711,0.301088095,0.180628255,0.016432531,0.010066802,0.029308973,0.407255739,0.644911945,0.266303629,0.004427195,0.001719835,0.000573509,0.004069926,0.016153803,0.019338692,0.008319055,0.002997621,0.025418859,0.39432928,0.696941733,0.342206031,0.015714092,0.000577459,1.741752505,3,0,0.781283796,1,0.491010964,0.003409618,0.01571662,0.016990989,0.012217749,0.196691781,0.432013303,0.259172678,0.023578055,0.014444252,0.042053692,0.022547211,0.58434689,0.92534554,0.382103145,0.006352318,0.000822893,0.005839693,0.023178125,0.027747931,0.011936514,0.004301107,0.000828562,0.003978288,0.002309577,0.001550184,0.002467689,0.036472,0.565799475,0.001943183,0.140393719,0.520696878,0.438039809,0.05709397,0.001362739,0.557181597,0.017140558,442.8046265,0.612567544
0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.043478262,0,0.37010777,0.001645271,0.002713276,0.001082739,0.082861401,0.279248804,0.223932415,0.027330391,0.001049049,0.002438236,0.011062295,0.011877839,0.012747831,0.003984892,0.140905127,0.300313801,0.181038171,0.015006588,0.00609325,0.02800752,0.415438116,0.682191551,0.317715913,0.026173441,0.003492698,0.000877503,0.006281917,0.020017065,0.02002841,0.007101402,0.002430439,0.031810455,0.423222929,0.7452842,0.378031403,0.02601189,0.000354387,1.776856661,3,1,0.796347022,1,0.507231176,0.003271552,0.014843056,0.015937328,0.017104657,0.189062282,0.402952045,0.242911592,0.02013539,0.00817574,0.037579652,0.034901973,0.5574224,0.915344179,0.426301688,0.03511874,0.001177407,0.008428887,0.026858298,0.026873522,0.009528449,0.00326109,0.000475506,0.002207575,0.003640593,0.005346809,0.004686398,0.042682316,0.567867815,0.001452787,0.111180946,0.374687672,0.300465792,0.036671098,0.001407582,0.580878973,0.014572351,442.8046265,0.613680422
0.043478262,4.347826004,0,0,0,0,0,0,95.6521759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.086956523,0,0.368058085,0.002589878,0.004379389,0.002120655,0.074614689,0.215020195,0.154530123,0.014191094,0.001438664,0.002957404,0.011269755,0.01213746,0.010392503,0.003997937,0.158959538,0.365012288,0.229391739,0.017553451,0.002026789,0.025219323,0.421684057,0.703542531,0.319517851,0.013638851,0.004205645,0.000883827,0.006003133,0.021406164,0.022128509,0.007177417,0.001865089,0.045302156,0.484310687,0.820916116,0.403771639,0.02728018,0.003684199,1.800092936,3,1,0.782878697,1,0.491854936,0.003602565,0.013728266,0.014785262,0.01265964,0.19363676,0.444640189,0.279433846,0.021382758,0.002468935,0.030720951,0.033231385,0.513674974,0.857021213,0.389221072,0.016614184,0.001076635,0.007312724,0.026075946,0.026955871,0.00874318,0.00227196,0.004487912,0.003154863,0.005334758,0.004870092,0.005123112,0.055184878,0.589963675,0.002583279,0.09089198,0.261927128,0.188241065,0.017286899,0.001752511,0.610185325,0.000120102,442.8046265,0.600637913
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.389359385,0.002509145,0.004592351,0.001709597,0.063754179,0.15635404,0.105819538,0.012504177,0.001286469,0.002249165,0.00921945,0.01005318,0.008137712,0.003901297,0.117822908,0.299084276,0.212161824,0.026897296,0.002926778,0.045934945,0.463353574,0.715349138,0.30912739,0.013065088,0.004059334,0.001154903,0.00626969,0.022071175,0.023170887,0.007700671,0.001760896,0.04166925,0.468165964,0.828036427,0.444297045,0.051382598,0.005823783,1.820698977,3,1,0.783057809,1,0.536567032,0.002716263,0.011134111,0.012140987,0.009827723,0.142291933,0.361196995,0.256222814,0.032483228,0.0035346,0.055474546,0.062053546,0.559581161,0.863910198,0.373325825,0.015778396,0.001394749,0.007571756,0.026654836,0.027982932,0.009299919,0.002126592,0.007033245,0.003030234,0.005546074,0.004711505,0.004902362,0.050322969,0.565392971,0.00206464,0.076994412,0.188825071,0.127795756,0.015100999,0.001553638,0.616631567,0.00200424,442.5489197,0.629126072
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.366108924,0.002330522,0.004342297,0.002451413,0.060964558,0.113937713,0.057624113,0.003097946,0.001130616,0.002033298,0.007245318,0.007534078,0.009067675,0.004066762,0.117778964,0.259610295,0.16188173,0.013506833,0.000705729,0.027185753,0.448857069,0.742701828,0.334538639,0.014090007,0.004736527,0.001073591,0.00594284,0.018646972,0.017303774,0.00480226,0.001410865,0.040778924,0.439810306,0.762181222,0.385565042,0.025969718,0.000428019,1.756245494,3,1,0.792522728,1,0.505870581,0.002667735,0.00950603,0.00988489,0.011897007,0.154528826,0.340614915,0.212392703,0.017721288,0.000925934,0.035668358,0.034072891,0.588911235,0.974442542,0.438922703,0.018486427,0.001408577,0.007797148,0.024465274,0.022702966,0.006300679,0.001851089,0.000561571,0.0030577,0.005697198,0.005335689,0.006214437,0.053502925,0.577041626,0.003216313,0.07998696,0.149489,0.075604215,0.004064579,0.001483396,0.598878324,0.000122724,442.8046265,0.607204199
0.043478262,95.6521759,0,0,0,0,0,0,4.347826004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.086956523,1,0.359218031,0.002325877,0.004231307,0.00238327,0.065141484,0.11685355,0.055537988,0.002360925,0.001002574,0.001129481,0.003713086,0.004102221,0.007567083,0.00360464,0.116417244,0.25628978,0.158510834,0.012901307,0.000769381,0.032499123,0.47185418,0.753555775,0.325432897,0.011807027,0.004604258,0.001011125,0.005708735,0.018330658,0.016873647,0.004346248,0.001228042,0.041468062,0.411151379,0.710438669,0.371653587,0.0349853,0.000858093,1.762673616,3,1,0.79443872,1,0.43186304,0.005615121,0.004783508,0.006110042,0.05502985,0.545615077,0.942781806,0.493199825,0.046426956,0.001138726,0.003162699,0.015668418,0.086445473,0.155069545,0.073701233,0.003133046,0.001330457,0.001498868,0.004927421,0.005443819,0.010041835,0.154490545,0.001341805,0.340107232,0.210350499,0.017120574,0.001021001,0.043127693,0.626170218,0.00757573,0.02432555,0.022392035,0.005767652,0.001629664,0.003086536,0.588321209,0.0000955,442.8046265,0.605839014
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.043478262,1,0.36830312,0.003053556,0.007774948,0.002198388,0.058147963,0.106356889,0.052456021,0.003015398,0.001118756,0.001158991,0.003310641,0.003428564,0.007267672,0.007553657,0.112947866,0.258506328,0.170544922,0.019128757,0.000576569,0.032385506,0.481859207,0.781059444,0.342823625,0.011879984,0.005119329,0.001167644,0.005501661,0.017863283,0.016846029,0.004472977,0.001247112,0.034634102,0.366772264,0.64300251,0.331584364,0.023822553,0.00037397,1.732468367,3,1,0.789736927,1,0.438921303,0.009954361,0.009671039,0.00655434,0.044342466,0.469583035,0.823244035,0.424531549,0.030500308,0.000478798,0.002814623,0.01521009,0.07444755,0.13617003,0.067160085,0.003860652,0.001432357,0.001483871,0.004238654,0.004389633,0.009304889,0.144608542,0.001494949,0.330968827,0.218350753,0.024490781,0.000738188,0.041463561,0.616930246,0.007043844,0.02287058,0.021568177,0.005726807,0.001596693,0.003909506,0.575783908,0.000112159,442.8046265,0.615556359
0.043478262,4.347826004,0,0,0,0,0,0,95.6521759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.086956523,0,0.351109087,0.002819744,0.00463609,0.005101527,0.059296332,0.099419832,0.046041537,0.002161046,0.001123067,0.000907074,0.002382495,0.002582055,0.007537143,0.003556378,0.120617844,0.257554591,0.156020954,0.013011056,0.000733311,0.029483492,0.477442205,0.780497491,0.344545871,0.012686807,0.003968097,0.001252568,0.00560788,0.018170398,0.016986908,0.004449551,0.001337928,0.035597958,0.3613379,0.588759661,0.277076334,0.017211223,0.000783937,1.691496491,3,1,0.789518237,1,0.44144392,0.005939916,0.004556553,0.005084062,0.045609318,0.462958425,0.75433898,0.354999661,0.022051606,0.001004407,0.00653625,0.01625477,0.075972483,0.127380073,0.058989987,0.002768806,0.001438911,0.001162174,0.003052534,0.003308217,0.009656845,0.154539689,0.001604832,0.329987735,0.199899361,0.016670208,0.000939543,0.037775256,0.611715257,0.007185007,0.023280533,0.021764206,0.005700917,0.0017142,0.003612752,0.567929983,0.0000944,442.8046265,0.611110091
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.335204512,0.003333188,0.006256566,0.002491187,0.053099085,0.0924628,0.042798392,0.002020481,0.001177335,0.000857605,0.001861306,0.001903904,0.007881066,0.010617473,0.129222482,0.283088505,0.177783549,0.018403277,0.001945271,0.03267204,0.51357913,0.824290752,0.354264706,0.011568042,0.01107428,0.00116901,0.005621717,0.019513873,0.018785644,0.005700676,0.002625382,0.037538122,0.31664592,0.508356452,0.242074862,0.01765191,0.00048764,1.649000525,3,1,0.773785532,1,0.429781258,0.007590242,0.012880738,0.01343492,0.045539904,0.384143472,0.616719842,0.293676555,0.021414664,0.000591588,0.003022219,0.014033934,0.064417906,0.112172559,0.051921476,0.002451175,0.001428301,0.001040416,0.00225807,0.002309748,0.009561026,0.156768084,0.001418201,0.343432844,0.215680629,0.022326196,0.002359933,0.039636549,0.623055816,0.006820065,0.023673533,0.022790071,0.006915856,0.003185019,0.004043704,0.54107213,0.000109175,442.8046265,0.622233272
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.348515391,0.002412329,0.004267928,0.006105325,0.041463774,0.087348707,0.048752524,0.00304707,0.00140717,0.0008925,0.001376969,0.001405047,0.003511965,0.00346922,0.095660307,0.265632898,0.201304153,0.030116837,0.00187723,0.014554258,0.41971007,0.830699027,0.448523283,0.023988804,0.003639986,0.001506005,0.003991353,0.017714025,0.020425921,0.006806453,0.00135159,0.021754872,0.24446179,0.464009583,0.269684792,0.037120663,0.011339289,1.624551535,3,1,0.753706396,1,0.539934754,0.005137755,0.004176266,0.004381835,0.026188632,0.294284433,0.55857724,0.324648023,0.044686057,0.013650298,0.007349623,0.028877852,0.049914315,0.105150849,0.058688555,0.00366808,0.001693959,0.001074396,0.001657603,0.001691403,0.004227723,0.115156397,0.001812937,0.319770336,0.242331028,0.036254812,0.00225982,0.017520495,0.505249262,0.004804813,0.02132424,0.024588834,0.008193645,0.001627052,0.002903974,0.517095029,0.03200803,441.5275574,0.637691975
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,0.043478262,1,0.317252517,0.00224933,0.003971912,0.001035538,0.036634546,0.084332682,0.051073588,0.003859419,0.002222842,0.002570437,0.002822189,0.001828176,0.002744813,0.003618177,0.091021255,0.284754306,0.23561959,0.041344214,0.001806934,0.009064862,0.378700495,0.858380198,0.519152999,0.030860338,0.004130477,0.000791783,0.003518688,0.017873669,0.021914518,0.007839952,0.001457286,0.030934349,0.227196962,0.421468228,0.258828163,0.036805909,0.000589108,1.606554985,3,0,0.738493025,1,0.60480541,0.004627218,0.004215121,0.004811944,0.036038049,0.264681041,0.491004139,0.301530898,0.04287833,0.000686302,0.001206386,0.03595183,0.042678695,0.098246306,0.05949996,0.004496165,0.002589577,0.00299452,0.003287808,0.002129798,0.003197666,0.106038392,0.000922416,0.331734478,0.274493277,0.048165388,0.002105051,0.010560427,0.441180378,0.004099219,0.020822555,0.025530083,0.009133426,0.001697716,0.002620435,0.508030474,0.034240671,441.0177917,0.673952699
0.086956523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.95652008,0,0,0,0,0,13.04347801,0,0,8,0.086956523,0,0.303040236,0.002867703,0.005769652,0.044624101,0.0562138,0.091206573,0.058920313,0.0058109,0.002917944,0.002452886,0.001575912,0.0013921,0.002900971,0.004878821,0.108076617,0.344247222,0.288918436,0.053313907,0.003202729,0.009789973,0.383550435,0.842043281,0.516215682,0.077832222,0.002725985,0.038051244,0.011983187,0.019779835,0.025766207,0.009898459,0.001218242,0.020139957,0.171627402,0.362336665,0.255877167,0.053666264,0.032345887,1.605871797,3,0,0.707000852,1,0.613051236,0.006851966,0.005794026,0.003237346,0.02391796,0.203822538,0.430306464,0.303876489,0.063733377,0.038413569,0.052995022,0.092432566,0.066758804,0.108315781,0.069973022,0.006900951,0.003465313,0.002913017,0.001871534,0.001653241,0.003445156,0.128350437,0.045189179,0.408823669,0.343115896,0.063314922,0.00380352,0.011626448,0.455499679,0.014231082,0.023490284,0.030599622,0.011755285,0.001446769,0.003405648,0.477743477,0.050424401,441.0177917,0.684841156
0.043478262,4.347826004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.6521759,0,0,0,0,0,0,0,0,8,0.086956523,0,0.300236315,0.000962759,0.000711018,0.000711722,0.038985875,0.135345966,0.131184205,0.053995442,0.036272686,0.018020887,0.002644277,0.001857062,0.00937958,0.001099367,0.132497579,0.406098932,0.343612432,0.065774262,0.005073079,0.011782792,0.380148113,0.810185075,0.505078495,0.140111163,0.001135413,0.117301032,0.043610562,0.018266821,0.024592878,0.009741188,0.001407236,0.027712509,0.170308813,0.310199618,0.197233289,0.030370977,0.000577144,1.63908565,3,0,0.716936231,1,0.623411238,0.0008776,0.001356933,0.001401425,0.034205157,0.210209757,0.382874995,0.243442267,0.037486468,0.000712361,0.000878468,0.172937229,0.048119716,0.167055622,0.161918819,0.066645809,0.044770863,0.022242926,0.003263793,0.002292145,0.011577083,0.163539886,0.144783005,0.501242161,0.424115986,0.081184246,0.00626163,0.014543334,0.469211459,0.0538279,0.022546479,0.030354643,0.012023411,0.001736931,0.00118832,0.430577517,0.068640068,441.0177917,0.704455316
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,8,0.043478262,0,0.332184881,0.001251324,0.000936967,0.000691768,0.028540911,0.135959044,0.200898737,0.116650313,0.029465303,0.006780868,0.002286961,0.008150614,0.011025327,0.001180281,0.114546217,0.398554295,0.382148623,0.096441619,0.003340294,0.011833015,0.355819911,0.795145214,0.513945758,0.155679315,0.01428114,0.146299928,0.056590158,0.024834095,0.037395731,0.016301766,0.001976852,0.052234877,0.166003808,0.319921881,0.233500332,0.041461259,0.000963159,1.716151476,3,0,0.727523565,1,0.646354616,0.001178359,0.001484359,0.017960418,0.065692246,0.208771691,0.402343959,0.293657482,0.052143004,0.0012113,0.00086999,0.195787281,0.035893962,0.170986429,0.252656668,0.146703154,0.037056506,0.008527836,0.002876155,0.010250472,0.013865803,0.144056976,0.183991462,0.501234591,0.480602294,0.121288061,0.00420086,0.014881577,0.447490484,0.071169592,0.03123215,0.047030065,0.020501621,0.002486152,0.001573705,0.445449412,0.096490905,440.5085754,0.711578608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,8,0.043478262,0,0.405964732,0.000652112,0.000413399,0.000255528,0.019881668,0.145844668,0.207763821,0.083958484,0.003721957,0.002513453,0.001801698,0.001425047,0.003723174,0.000660055,0.123737119,0.402341187,0.336687356,0.063511059,0.01298412,0.012853892,0.349778056,0.725266278,0.435870677,0.160110563,0.000720985,0.164613113,0.059059139,0.014412379,0.018349573,0.007738343,0.001763517,0.013333089,0.188502401,0.359025419,0.211371362,0.028007513,0.000340786,1.682376862,3,0,0.736262262,1,0.600980222,0.000569997,0.000910087,0.000994097,0.018383715,0.259907842,0.495025665,0.291439652,0.03861687,0.000469877,0.000352324,0.220761076,0.027412921,0.2010912,0.286465585,0.115762286,0.00513185,0.003465559,0.002484188,0.001964861,0.005133527,0.170609221,0.226969212,0.554749608,0.464225858,0.087569296,0.017902557,0.017722996,0.482275367,0.081430972,0.019871844,0.025300464,0.010669658,0.002431544,0.000899135,0.459122568,0.079287678,441.272583,0.68780005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,8,0.043478262,0,0.47864455,0.000785508,0.002853681,0.000536396,0.012541491,0.147753805,0.248575404,0.116177127,0.004601165,0.001898872,0.001876912,0.001940105,0.012159319,0.022813823,0.148252025,0.44316411,0.381589055,0.076695621,0.002119495,0.003045885,0.263448209,0.640227139,0.437463522,0.187522724,0.026683507,0.208529308,0.08120919,0.012965553,0.022391807,0.020343464,0.009398231,0.026522284,0.219084904,0.426228076,0.240907788,0.014263842,0.000691551,1.722564816,3,0,0.729447842,1,0.683294237,0.004457294,0.035633951,0.04167819,0.041426368,0.3421987,0.66574508,0.376284868,0.022279346,0.001080166,0.000837821,0.292900294,0.019589126,0.230783418,0.388261259,0.181462362,0.00718677,0.002965935,0.002931634,0.003030339,0.018992195,0.231561601,0.325711459,0.692198277,0.596021354,0.119794391,0.003310535,0.004757507,0.411491781,0.126844347,0.020251488,0.034974787,0.031775385,0.014679527,0.001226921,0.488274723,0.070173867,440.5085754,0.726655543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,8,0.043478262,0,0.524381459,0.000713765,0.001502768,0.00128327,0.004557203,0.132382542,0.272855371,0.14899236,0.00640721,0.002532073,0.002009021,0.001960064,0.000981441,0.001448605,0.088284351,0.415317953,0.431290239,0.125498042,0.029822633,0.009497683,0.200498089,0.556433737,0.418122739,0.191707417,0.000757585,0.227091506,0.098447897,0.012046668,0.017250258,0.009197908,0.001987879,0.012056808,0.234369084,0.486395538,0.299934387,0.060134597,0.024738872,1.760799766,3,0,0.706432462,1,0.751433134,0.002700713,0.002603373,0.001361501,0.021668004,0.421198547,0.874130189,0.539029837,0.108071446,0.044459693,0.002306241,0.344528735,0.008190018,0.237912506,0.490364522,0.267762989,0.011514776,0.004550538,0.003610531,0.003522547,0.001763805,0.158661038,0.408119589,0.746392488,0.775097191,0.225539953,0.05359602,0.017068848,0.360326976,0.176926538,0.02164978,0.03100146,0.016530106,0.003572535,0.00128275,0.521483481,0.103603669,440,0.764464855
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,8,0.043478262,0,0.589174867,0.000614597,0.000345735,0.000381296,0.019893857,0.233269215,0.316713035,0.106762983,0.004959394,0.002010498,0.00251084,0.002103687,0.005764557,0.000447099,0.194605738,0.539373279,0.404888153,0.075155422,0.021085359,0.013044305,0.280469388,0.474471182,0.270517439,0.240675941,0.000636157,0.233678713,0.060312342,0.014125067,0.015543799,0.005715498,0.001546341,0.039775543,0.397178948,0.568711758,0.245977417,0.037535984,0.002595343,1.794516802,3,0,0.698748648,1,0.432516843,0.00353518,0.00441496,0.003699038,0.010136167,0.342186958,0.948412418,0.711939156,0.132150292,0.037075654,0.022936584,0.066001773,0.493166149,0.83429116,0.47566703,0.423194945,0.410891294,0.106050812,0.024836952,0.027331594,0.010049904,0.002719024,0.004563547,0.001080683,0.000607926,0.00078616,0.001118594,0.069939725,0.69838357,0.000670456,0.034980562,0.410171241,0.556895554,0.187727764,0.0087204,0.525071144,0.097122028,442.5489197,0.672351778
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.613192737,0.000479524,0.000442304,0.000345947,0.004863868,0.188493475,0.385506183,0.212127805,0.013690144,0.003659179,0.002307625,0.002659265,0.001181051,0.000582995,0.092017911,0.48141095,0.507883012,0.119316794,0.001714863,0.002073722,0.152396187,0.385382861,0.282069147,0.211280078,0.000637323,0.287986934,0.127500132,0.01259012,0.016407771,0.008900772,0.002045031,0.014514752,0.315247029,0.625912309,0.339351207,0.014901052,0.000591205,1.858956933,8,0,0.646147192,1,0.542170525,0.005846153,0.003686818,0.004248622,0.001886927,0.147014067,0.76913482,0.811428368,0.190628618,0.002739781,0.003313119,0.023806933,0.243478492,0.615713835,0.450652808,0.337555408,0.460107476,0.203702867,0.02011483,0.026214169,0.014220477,0.00326728,0.000944549,0.00076612,0.000706654,0.000931432,0.001018231,0.023189753,0.503660083,0.000552709,0.007770845,0.301149964,0.615910828,0.338909775,0.021872303,0.502810478,0.097671494,440,0.768571734
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.624208152,0.000417848,0.000342618,0.039994832,0.011683523,0.174006686,0.37604478,0.212012127,0.012451893,0.004500507,0.002445294,0.002837983,0.001304742,0.000466722,0.092934474,0.508711278,0.555855095,0.144902423,0.006011908,0.002465238,0.120787285,0.321196586,0.259064168,0.300446689,0.000449558,0.396496475,0.155295432,0.011462441,0.015863366,0.008443788,0.001959107,0.012123691,0.330027282,0.687068582,0.395949244,0.032517504,0.035463173,1.916869283,8,0,0.670383751,1,0.576287806,0.006550303,0.003559025,0.004130567,0.001898998,0.135262296,0.740408301,0.809024155,0.210899502,0.008750085,0.003588052,0.047327887,0.17580092,0.467488378,0.377057225,0.437287778,0.577084303,0.226026103,0.016683109,0.023088476,0.012289585,0.002851399,0.051615186,0.000608161,0.000498667,0.000679295,0.000654313,0.017645532,0.480341107,0.058210831,0.017004887,0.253259569,0.547317684,0.308574915,0.018123217,0.511092722,0.082762934,440,0.752537429
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.636647582,0.001038754,0.000803012,0.000252114,0.008606654,0.226879656,0.466029167,0.261540234,0.020593215,0.00713903,0.002536972,0.002812312,0.001225712,0.000698432,0.092095189,0.51868093,0.558867931,0.133553177,0.002245867,0.002273781,0.084320106,0.214484423,0.18686381,0.312373668,0.002088284,0.447181374,0.197350457,0.015912287,0.015109153,0.008808557,0.002561463,0.050024774,0.438825816,0.76752454,0.389666885,0.012882673,0.000324898,2.001721621,8,0,0.622037053,1,0.507693052,0.00930137,0.003305395,0.003664133,0.001596967,0.119989894,0.675784171,0.728143394,0.174005091,0.002926118,0.002962486,0.016784705,0.109859817,0.279449582,0.24346298,0.406988502,0.582628131,0.257125914,0.020731958,0.019685563,0.01147658,0.003337304,0.000423307,0.001353382,0.001046236,0.00090998,0.002720804,0.065176778,0.57174176,0.000328476,0.011213522,0.295599222,0.607184708,0.340758145,0.026830692,0.481088907,0.100802183,440,0.737747252
0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.043478262,0,0.682258308,0.00088685,0.000461109,0.001851936,0.007402603,0.266388267,0.467673749,0.217675015,0.015717883,0.006203756,0.003137799,0.002960939,0.001689595,0.000368381,0.13524811,0.580582142,0.540657401,0.094753899,0.001012951,0.004681627,0.067606986,0.13073948,0.153209895,0.458606094,0.006884265,0.533707917,0.162794188,0.009595076,0.012654046,0.006527856,0.002257852,0.036445748,0.479340345,0.770941615,0.326484084,0.00532961,0.000757476,2.062050343,8,0,0.615770459,1,0.423487425,0.008046986,0.004070086,0.003840679,0.002191599,0.175432369,0.753081858,0.701294899,0.122906715,0.001313914,0.006072609,0.006913118,0.087694041,0.169584155,0.198730871,0.594864905,0.692280591,0.211162791,0.012445917,0.016413754,0.00846738,0.002928694,0.000982534,0.001150346,0.000598112,0.000477832,0.008929684,0.047274329,0.621759593,0.002402175,0.009602028,0.345536232,0.606626689,0.282349557,0.020387903,0.453374445,0.094469048,441.272583,0.715351939
