alpha,arousal1,betha,theta,gamma,valence1,Stimuli(Visual),Response
5.21,0.192,5.4,6.23,3.95,-0.0216,Agressive,Agressive
5.28,0.189,5.31,6.32,3.83,-0.0162,Agressive,Agressive
5.34,0.187,5.09,6.19,3.61,-0.00505,Agressive,Agressive
5.31,0.188,4.54,5.85,3.14,0.00303,Agressive,Agressive
5.08,0.197,4.5,5.72,3.19,0.00802,Agressive,Agressive
4.73,0.211,4.51,5.68,3.2,0.0134,Agressive,Agressive
4.65,0.215,4.52,5.52,3.22,0.014,Agressive,Agressive
4.65,0.215,4.52,5.45,3.3,0.0114,Agressive,Agressive
4.61,0.217,4.48,5.47,3.33,0.00935,Agressive,Agressive
4.6,0.218,4.42,5.48,3.26,0.00877,Agressive,Agressive
4.58,0.218,4.33,5.38,2.98,0.00822,Agressive,Agressive
4.54,0.22,4.13,4.91,2.76,0.00738,Agressive,Agressive
4.24,0.236,3.64,4.29,2.64,0.00499,Agressive,Agressive
3.51,0.285,3.31,3.53,2.58,-0.00978,Agressive,Agressive
2.67,0.375,3.29,3.26,2.56,-0.0715,Agressive,Agressive
2.44,0.411,3.21,3.22,2.51,-0.0996,Agressive,Agressive
2.45,0.409,3.11,2.99,2.45,-0.0781,Agressive,Agressive
2.37,0.422,2.98,2.9,2.34,-0.0805,Agressive,Agressive
2.13,0.468,3.12,2.99,2.14,-0.105,Agressive,Agressive
2.18,0.458,3.14,2.87,2.09,-0.105,Agressive,Agressive
2.43,0.412,3.26,2.73,2,-0.0853,Agressive,Agressive
2.5,0.4,3.32,2.81,1.83,-0.0708,Agressive,Agressive
2.55,0.392,3.65,2.86,1.9,-0.0529,Agressive,Agressive
2.58,0.388,3.72,2.86,1.92,-0.059,Agressive,Agressive
2.51,0.398,3.76,2.92,1.92,-0.0777,Agressive,Agressive
2.53,0.395,3.78,3.07,1.94,-0.0614,Agressive,Agressive
2.74,0.365,3.98,3.18,2.03,-0.0707,Agressive,Agressive
3.32,0.301,4.54,3.37,2.19,-0.0803,Agressive,Agressive
4.17,0.24,4.61,4.38,2.33,-0.057,Agressive,Agressive
4.7,0.213,4.57,5.13,2.31,-0.0411,Agressive,Agressive
4.81,0.208,4.58,5.42,2.3,-0.0387,Agressive,Agressive
4.81,0.208,4.56,5.48,2.35,-0.0393,Agressive,Agressive
4.82,0.207,4.51,5.48,2.33,-0.0401,Agressive,Agressive
4.82,0.208,4.41,5.53,2.33,-0.0405,Agressive,Agressive
4.82,0.208,4.48,5.54,2.42,-0.0398,Agressive,Agressive
4.85,0.206,4.48,5.55,2.43,-0.0379,Agressive,Agressive
4.89,0.205,4.38,5.55,2.32,-0.0361,Agressive,Agressive
4.86,0.206,4.27,5.55,2.26,-0.0342,Agressive,Agressive
4.66,0.215,3.5,5.45,2.1,-0.031,Agressive,Agressive
